Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
28877,100,Private,41,Bachelors,14,Separated,Other-service,Unmarried,Other,Male,33,29,42,El-Salvador,xvtgx28877
28878,35,Without-pay,60,Assoc-voc,12,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,77,83,57,Mexico,dpsmn28878
28879,54,Federal-gov,2,7th-8th,11,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,42,53,36,Japan,zfmfk28879
28880,27,State-gov,56,Preschool,4,Never-married,Machine-op-inspct,Wife,Black,Male,16,80,26,Scotland,byjwt28880
28881,1,Federal-gov,93,Prof-school,3,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,6,65,34,Taiwan,kobkm28881
28882,22,Self-emp-inc,80,11th,15,Divorced,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,10,64,97,Hungary,swheq28882
28883,72,Local-gov,27,9th,2,Widowed,Transport-moving,Other-relative,Asian-Pac-Islander,Female,36,98,75,England,fefaq28883
28884,62,State-gov,90,12th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,24,38,6,United-States,zaqxx28884
28885,56,Never-worked,73,HS-grad,9,Widowed,Craft-repair,Husband,Amer-Indian-Eskimo,Female,88,9,13,Honduras,ocmuf28885
28886,82,?,12,Assoc-acdm,11,Married-spouse-absent,?,Wife,White,Male,98,26,35,Taiwan,fokge28886
28887,33,Without-pay,80,Some-college,9,Divorced,Armed-Forces,Own-child,Black,Male,71,60,58,Yugoslavia,lgodo28887
28888,17,Private,58,Assoc-voc,11,Divorced,Other-service,Husband,White,Male,49,16,54,Columbia,riruh28888
28889,38,?,95,Assoc-acdm,1,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,80,100,87,Ecuador,msuwc28889
28890,60,Local-gov,13,1st-4th,9,Married-spouse-absent,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,79,99,84,Holand-Netherlands,tobqr28890
28891,53,Local-gov,97,Bachelors,7,Separated,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,6,39,24,China,apfwn28891
28892,78,Private,47,Preschool,2,Married-civ-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,46,48,41,Iran,iktme28892
28893,29,Self-emp-inc,98,11th,15,Separated,Priv-house-serv,Not-in-family,Black,Male,13,90,1,Germany,zmxyx28893
28894,63,Never-worked,25,12th,10,Separated,Sales,Husband,Amer-Indian-Eskimo,Male,38,5,60,Germany,yerrc28894
28895,43,Private,33,Preschool,12,Widowed,Craft-repair,Wife,Asian-Pac-Islander,Female,10,82,4,Laos,wlosb28895
28896,69,?,38,HS-grad,5,Never-married,Craft-repair,Own-child,Black,Female,23,43,86,Mexico,gnqez28896
28897,50,State-gov,9,Some-college,13,Widowed,Handlers-cleaners,Not-in-family,Black,Male,18,36,26,China,gafil28897
28898,41,Private,16,Bachelors,14,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,3,22,71,Germany,ehuyt28898
28899,77,Private,1,Assoc-acdm,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,26,57,63,Cambodia,bmkty28899
28900,44,Local-gov,73,10th,1,Separated,Farming-fishing,Other-relative,Other,Male,70,53,45,Canada,xhcyx28900
28901,54,?,49,Masters,7,Divorced,Armed-Forces,Own-child,Asian-Pac-Islander,Male,68,100,60,Nicaragua,ztdav28901
28902,60,?,33,7th-8th,3,Separated,Transport-moving,Own-child,Other,Female,60,26,22,Greece,qarzd28902
28903,4,State-gov,78,Bachelors,5,Divorced,Protective-serv,Wife,Other,Female,51,79,16,Greece,nlfbe28903
28904,26,Never-worked,70,Some-college,1,Never-married,Priv-house-serv,Wife,White,Female,38,35,77,Holand-Netherlands,ddcix28904
28905,29,State-gov,46,Some-college,14,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,31,21,66,Japan,fihtv28905
28906,35,Without-pay,80,7th-8th,11,Widowed,Handlers-cleaners,Husband,Black,Female,78,93,62,Iran,qjexa28906
28907,90,Local-gov,75,Doctorate,9,Never-married,Other-service,Husband,Asian-Pac-Islander,Male,80,93,70,India,tmpwm28907
28908,73,Never-worked,91,11th,1,Widowed,Priv-house-serv,Unmarried,Black,Female,88,54,29,Outlying-US(Guam-USVI-etc),bgdlj28908
28909,68,Self-emp-not-inc,46,5th-6th,1,Widowed,Protective-serv,Other-relative,Other,Female,97,53,49,Honduras,oqvmr28909
28910,30,Never-worked,33,Doctorate,8,Married-spouse-absent,Machine-op-inspct,Husband,Black,Male,89,55,58,Columbia,qvbpg28910
28911,82,State-gov,70,Preschool,13,Divorced,Protective-serv,Wife,Other,Male,65,47,11,Hungary,peold28911
28912,74,Self-emp-not-inc,6,Prof-school,8,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,74,69,24,Ireland,hvosw28912
28913,85,Self-emp-inc,27,10th,7,Married-spouse-absent,Transport-moving,Wife,White,Male,46,71,31,Ecuador,htsmm28913
28914,78,Federal-gov,85,12th,1,Divorced,Armed-Forces,Wife,Other,Female,91,32,70,Holand-Netherlands,lwiuk28914
28915,61,Private,95,Some-college,8,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,22,44,46,Vietnam,mxkvq28915
28916,48,Local-gov,83,11th,15,Married-spouse-absent,Armed-Forces,Unmarried,Black,Male,22,25,94,Trinadad&Tobago,xlbpb28916
28917,60,Private,30,Assoc-voc,4,Married-spouse-absent,?,Own-child,Black,Female,69,90,38,?,owmug28917
28918,14,Without-pay,95,7th-8th,14,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,27,19,87,Philippines,bgrpa28918
28919,100,Self-emp-not-inc,84,5th-6th,7,Separated,Priv-house-serv,Not-in-family,White,Male,27,26,20,Trinadad&Tobago,phwdy28919
28920,9,Self-emp-inc,26,12th,6,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,28,44,39,Scotland,ddsdz28920
28921,91,Self-emp-not-inc,14,Prof-school,3,Widowed,Craft-repair,Not-in-family,White,Male,75,70,43,Ecuador,wywud28921
28922,20,Local-gov,10,1st-4th,7,Married-spouse-absent,Adm-clerical,Other-relative,Other,Female,1,99,48,Laos,byufd28922
28923,15,Self-emp-inc,36,Prof-school,9,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,10,71,96,Nicaragua,grbpe28923
28924,66,State-gov,11,11th,12,Married-AF-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,31,89,56,Portugal,dtcfy28924
28925,19,Self-emp-inc,13,5th-6th,3,Never-married,?,Husband,Asian-Pac-Islander,Male,39,31,63,France,jqajh28925
28926,22,State-gov,32,Doctorate,7,Separated,Protective-serv,Wife,Other,Female,38,16,70,South,jhcpx28926
28927,0,Local-gov,97,Bachelors,3,Married-AF-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,15,13,90,Yugoslavia,iabyr28927
28928,90,Self-emp-not-inc,26,9th,11,Married-spouse-absent,Craft-repair,Wife,Asian-Pac-Islander,Female,2,91,47,Cuba,ywhmm28928
28929,68,Local-gov,57,Doctorate,5,Married-spouse-absent,Craft-repair,Husband,Other,Male,20,53,48,Taiwan,pwakp28929
28930,37,?,88,1st-4th,9,Married-civ-spouse,Sales,Own-child,Black,Female,46,25,36,Cuba,neauz28930
28931,57,Never-worked,4,7th-8th,6,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Male,77,100,81,Trinadad&Tobago,alted28931
28932,22,?,5,Assoc-acdm,2,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,35,71,34,?,gmdoo28932
28933,57,State-gov,40,9th,10,Married-civ-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,63,39,27,Vietnam,wjifb28933
28934,43,Self-emp-not-inc,89,9th,5,Never-married,?,Husband,Amer-Indian-Eskimo,Male,100,89,17,Dominican-Republic,kxpla28934
28935,60,Without-pay,92,HS-grad,15,Never-married,Tech-support,Own-child,Black,Male,33,24,35,Iran,qkppy28935
28936,35,State-gov,38,Some-college,1,Married-spouse-absent,Craft-repair,Not-in-family,Other,Male,50,72,38,?,uyxfi28936
28937,76,State-gov,72,12th,1,Separated,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,27,86,95,Trinadad&Tobago,ektyy28937
28938,83,?,10,HS-grad,7,Separated,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,55,85,25,Laos,wwkuq28938
28939,87,Private,47,Some-college,13,Separated,Adm-clerical,Other-relative,Black,Male,40,82,2,El-Salvador,qqmzo28939
28940,27,State-gov,95,5th-6th,3,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,41,11,53,Portugal,ipebq28940
28941,20,Never-worked,43,7th-8th,10,Divorced,Adm-clerical,Husband,Other,Female,68,31,25,England,kyxvv28941
28942,43,Self-emp-not-inc,94,Preschool,12,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,38,70,49,Nicaragua,pxeyj28942
28943,41,Local-gov,4,5th-6th,11,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,62,66,26,Scotland,bhqcs28943
28944,61,Never-worked,18,12th,2,Married-spouse-absent,Tech-support,Husband,White,Male,17,7,58,United-States,qhcaf28944
28945,54,Self-emp-inc,38,Assoc-acdm,12,Married-AF-spouse,Prof-specialty,Other-relative,White,Female,8,34,4,Trinadad&Tobago,qqzio28945
28946,54,Local-gov,49,Prof-school,3,Separated,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,25,23,41,Guatemala,akzgi28946
28947,20,Private,5,5th-6th,6,Divorced,Machine-op-inspct,Wife,Black,Male,2,35,55,Mexico,sarhf28947
28948,2,State-gov,38,Bachelors,11,Widowed,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,81,86,77,Yugoslavia,oketu28948
28949,23,Without-pay,14,Assoc-acdm,10,Married-civ-spouse,Other-service,Unmarried,White,Female,31,46,64,Holand-Netherlands,mlrda28949
28950,34,Private,33,Doctorate,14,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,10,22,44,Nicaragua,nsuib28950
28951,58,Self-emp-inc,71,Some-college,6,Separated,Prof-specialty,Husband,Black,Male,25,38,7,Hong,mypar28951
28952,84,Federal-gov,87,Masters,7,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,93,49,24,Vietnam,dmyam28952
28953,0,Self-emp-inc,12,Masters,6,Separated,Exec-managerial,Not-in-family,Black,Female,21,15,50,Puerto-Rico,tsgqw28953
28954,11,State-gov,49,12th,5,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,23,40,62,France,jjpfu28954
28955,0,Self-emp-inc,51,12th,14,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,75,46,0,France,csqih28955
28956,65,Self-emp-not-inc,58,Assoc-acdm,2,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,49,80,57,Greece,uwxvl28956
28957,83,?,69,Bachelors,8,Married-civ-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,97,20,97,Poland,lxybj28957
28958,7,Self-emp-not-inc,84,9th,1,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,69,85,42,?,uwecf28958
28959,57,Never-worked,50,5th-6th,16,Never-married,Transport-moving,Not-in-family,Other,Female,35,39,47,Holand-Netherlands,wsege28959
28960,59,Private,24,Bachelors,10,Separated,Exec-managerial,Other-relative,Black,Female,28,52,67,Japan,lksuf28960
28961,20,Self-emp-not-inc,47,Assoc-voc,12,Separated,Protective-serv,Own-child,Asian-Pac-Islander,Female,95,96,71,Mexico,rrgkj28961
28962,59,State-gov,17,12th,7,Married-AF-spouse,Armed-Forces,Own-child,Other,Male,35,12,80,Cuba,rqxrv28962
28963,58,State-gov,81,Prof-school,16,Married-civ-spouse,Priv-house-serv,Unmarried,Black,Female,31,83,31,Italy,mqmsp28963
28964,48,Self-emp-not-inc,87,11th,15,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,76,75,37,Thailand,ezleu28964
28965,75,Private,34,Assoc-voc,5,Widowed,Craft-repair,Not-in-family,White,Male,92,85,3,Columbia,gphxe28965
28966,72,Federal-gov,85,Assoc-acdm,3,Married-civ-spouse,Tech-support,Other-relative,Black,Male,60,94,52,Poland,oyxwu28966
28967,36,Private,23,11th,10,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,2,60,73,Thailand,udhio28967
28968,57,Federal-gov,11,1st-4th,14,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,42,44,50,Thailand,vcfiy28968
28969,100,State-gov,93,Masters,7,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,12,83,95,Jamaica,ugojn28969
28970,32,Self-emp-not-inc,33,9th,7,Separated,?,Unmarried,Asian-Pac-Islander,Female,20,42,81,Scotland,txotg28970
28971,43,Without-pay,20,Bachelors,13,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Male,16,47,96,Thailand,lsjcd28971
28972,73,State-gov,10,Assoc-acdm,3,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,20,12,22,Mexico,roalr28972
28973,53,Local-gov,31,12th,6,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,42,34,15,Nicaragua,bihyl28973
28974,69,Never-worked,58,1st-4th,6,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,88,72,29,Hong,wnznm28974
28975,21,Self-emp-not-inc,12,5th-6th,12,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,64,81,60,England,keqrv28975
28976,6,Self-emp-not-inc,78,Assoc-acdm,6,Widowed,Adm-clerical,Other-relative,Other,Male,72,57,31,Puerto-Rico,gskvb28976
28977,22,Private,43,7th-8th,3,Married-spouse-absent,Handlers-cleaners,Wife,Other,Male,42,58,89,France,vkdaq28977
28978,13,State-gov,12,Preschool,1,Never-married,Farming-fishing,Unmarried,Other,Female,3,94,98,Germany,oejhw28978
28979,68,Without-pay,42,5th-6th,12,Never-married,Priv-house-serv,Own-child,Other,Female,30,74,4,Thailand,uwduz28979
28980,39,Self-emp-inc,30,12th,4,Separated,Farming-fishing,Own-child,Asian-Pac-Islander,Male,21,2,46,Trinadad&Tobago,mjkvg28980
28981,44,State-gov,79,Assoc-acdm,16,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,69,57,58,South,fcsbt28981
28982,20,State-gov,11,Doctorate,2,Married-spouse-absent,?,Unmarried,Amer-Indian-Eskimo,Male,19,24,22,Yugoslavia,almtu28982
28983,91,Never-worked,99,Masters,1,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Male,29,89,84,Nicaragua,pbcwy28983
28984,69,?,45,10th,12,Divorced,Machine-op-inspct,Husband,White,Female,18,74,39,Japan,uqihi28984
28985,95,Self-emp-inc,82,12th,9,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Female,88,42,86,India,wkkdf28985
28986,70,State-gov,13,Prof-school,2,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Male,37,16,89,Dominican-Republic,hlovs28986
28987,73,Self-emp-not-inc,77,Preschool,13,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,52,31,59,?,wtgzl28987
28988,82,Private,42,Masters,14,Never-married,Adm-clerical,Husband,White,Female,54,79,13,Scotland,rjkvj28988
28989,88,Without-pay,16,Preschool,2,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,21,68,8,Jamaica,ivydf28989
28990,11,Federal-gov,6,HS-grad,12,Never-married,Exec-managerial,Husband,White,Female,29,82,26,Dominican-Republic,uegkt28990
28991,82,Without-pay,6,Doctorate,12,Widowed,Transport-moving,Other-relative,Black,Female,33,0,16,Ecuador,yahfi28991
28992,5,Self-emp-not-inc,24,Masters,11,Divorced,Adm-clerical,Wife,White,Female,69,89,34,South,cwjjb28992
28993,33,Self-emp-not-inc,65,HS-grad,10,Widowed,Craft-repair,Other-relative,Black,Female,39,40,100,England,kiuwy28993
28994,41,Without-pay,24,Some-college,5,Married-AF-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,36,61,95,Dominican-Republic,fmzow28994
28995,38,State-gov,42,Assoc-acdm,10,Widowed,Handlers-cleaners,Own-child,Black,Female,47,2,5,?,pyxya28995
28996,22,Never-worked,20,5th-6th,1,Married-AF-spouse,Exec-managerial,Other-relative,White,Male,52,11,9,Vietnam,nclcm28996
28997,4,Federal-gov,78,1st-4th,6,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,75,50,39,Puerto-Rico,kdtfi28997
28998,96,Federal-gov,36,Bachelors,12,Married-AF-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,31,57,88,Philippines,augmf28998
28999,37,State-gov,78,7th-8th,4,Married-AF-spouse,Adm-clerical,Own-child,Black,Male,98,75,87,Laos,llete28999
29000,84,Federal-gov,45,Doctorate,10,Married-spouse-absent,Armed-Forces,Own-child,White,Male,77,85,80,Germany,uabgh29000
29001,63,Without-pay,19,Assoc-voc,6,Widowed,Handlers-cleaners,Other-relative,Other,Female,0,5,68,South,purub29001
29002,6,Never-worked,83,Preschool,11,Divorced,Armed-Forces,Own-child,White,Male,43,92,43,?,eriei29002
29003,29,Self-emp-not-inc,11,12th,13,Never-married,Sales,Husband,Asian-Pac-Islander,Female,13,53,80,Greece,ykjdo29003
29004,31,Local-gov,9,7th-8th,2,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Female,87,87,51,England,yjqev29004
29005,36,Self-emp-inc,4,Prof-school,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,21,32,49,Japan,iilck29005
29006,59,?,44,Assoc-voc,10,Married-AF-spouse,Transport-moving,Unmarried,Other,Female,41,77,64,Poland,kkeke29006
29007,35,?,59,9th,13,Separated,Craft-repair,Own-child,White,Male,35,43,7,France,fxxjd29007
29008,46,Private,50,12th,5,Widowed,Protective-serv,Unmarried,Black,Female,83,37,11,France,yubfh29008
29009,53,Federal-gov,48,Bachelors,1,Widowed,Handlers-cleaners,Husband,Black,Male,15,65,43,?,cshys29009
29010,0,Self-emp-inc,51,11th,16,Married-civ-spouse,Farming-fishing,Own-child,Other,Male,16,12,45,Poland,ufmct29010
29011,79,Federal-gov,56,Masters,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,74,58,83,India,pxadc29011
29012,25,State-gov,53,Some-college,3,Never-married,Priv-house-serv,Own-child,Black,Female,8,48,95,Yugoslavia,hibqw29012
29013,35,Without-pay,0,Bachelors,11,Married-civ-spouse,Tech-support,Wife,Other,Male,49,20,43,Mexico,jvahk29013
29014,66,Private,69,Masters,1,Married-AF-spouse,Tech-support,Own-child,Asian-Pac-Islander,Female,48,80,9,Germany,rkuou29014
29015,68,Local-gov,47,5th-6th,7,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,87,65,65,El-Salvador,iepym29015
29016,42,Without-pay,73,Bachelors,15,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,71,22,86,France,yjozu29016
29017,21,Never-worked,51,7th-8th,14,Married-AF-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,77,75,54,Hong,widua29017
29018,15,Never-worked,5,Prof-school,4,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Female,73,78,71,Haiti,cacau29018
29019,15,Self-emp-inc,83,9th,4,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,81,62,55,Mexico,wivoa29019
29020,10,Never-worked,30,10th,10,Divorced,Prof-specialty,Husband,Black,Male,78,27,46,Canada,zzopx29020
29021,52,?,83,Preschool,5,Widowed,Craft-repair,Other-relative,White,Female,60,90,40,Japan,ytmhx29021
29022,49,Private,79,1st-4th,6,Separated,Farming-fishing,Wife,White,Female,58,91,58,Ecuador,jtzsw29022
29023,83,Local-gov,40,10th,12,Divorced,Sales,Not-in-family,Black,Male,88,25,69,Trinadad&Tobago,brhkw29023
29024,70,Private,8,Prof-school,8,Never-married,Tech-support,Husband,Black,Female,47,4,29,Jamaica,htwwu29024
29025,27,State-gov,24,Doctorate,13,Widowed,Protective-serv,Own-child,Other,Male,74,76,99,Guatemala,jhjvm29025
29026,83,Federal-gov,73,7th-8th,3,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Female,95,49,23,El-Salvador,cwhuw29026
29027,49,Without-pay,73,Assoc-voc,15,Never-married,Priv-house-serv,Other-relative,White,Male,28,19,57,Germany,lxdcw29027
29028,93,?,97,Preschool,3,Widowed,Craft-repair,Unmarried,White,Female,56,84,1,Yugoslavia,loifz29028
29029,40,Self-emp-not-inc,44,9th,15,Married-spouse-absent,Transport-moving,Wife,Black,Female,51,80,9,Nicaragua,exzhw29029
29030,24,State-gov,49,9th,12,Married-civ-spouse,Other-service,Husband,Other,Male,5,2,63,Germany,rgrnc29030
29031,71,Self-emp-not-inc,20,Assoc-voc,11,Never-married,Craft-repair,Wife,Black,Female,60,49,53,Iran,pzcnh29031
29032,38,Private,74,11th,5,Never-married,?,Not-in-family,Other,Female,40,45,80,Ecuador,nnwzm29032
29033,25,Without-pay,35,Assoc-acdm,14,Married-AF-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,83,66,54,Cuba,tvamj29033
29034,34,Self-emp-inc,2,1st-4th,11,Married-spouse-absent,Machine-op-inspct,Wife,Black,Female,21,36,18,Hungary,hwkmj29034
29035,7,?,96,11th,14,Separated,Prof-specialty,Husband,Black,Female,54,81,2,Outlying-US(Guam-USVI-etc),bsfzd29035
29036,18,Local-gov,61,Preschool,13,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander,Female,32,30,47,Portugal,cmorc29036
29037,8,Local-gov,20,Prof-school,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,50,63,100,Greece,gwesl29037
29038,41,?,87,7th-8th,2,Married-AF-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,18,15,10,Mexico,eysys29038
29039,86,Federal-gov,46,10th,11,Never-married,Handlers-cleaners,Unmarried,Black,Female,87,62,97,Ireland,iszfc29039
29040,62,State-gov,6,HS-grad,16,Never-married,Farming-fishing,Other-relative,Black,Male,63,97,98,?,ipqbm29040
29041,63,State-gov,0,Masters,14,Divorced,Priv-house-serv,Wife,Other,Male,62,81,80,Taiwan,jakiz29041
29042,11,?,88,Some-college,6,Married-spouse-absent,Transport-moving,Wife,White,Female,76,19,19,England,tgtgv29042
29043,83,Private,85,Some-college,5,Married-AF-spouse,Armed-Forces,Husband,Black,Male,36,75,33,Poland,kjpml29043
29044,78,Self-emp-inc,52,Prof-school,5,Never-married,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,5,2,57,Poland,pbigx29044
29045,31,Local-gov,29,Prof-school,5,Married-AF-spouse,Tech-support,Not-in-family,Other,Male,21,47,15,Holand-Netherlands,lecqe29045
29046,6,State-gov,86,1st-4th,7,Separated,Adm-clerical,Own-child,Other,Male,93,30,39,Mexico,vozhw29046
29047,40,Federal-gov,68,Some-college,16,Married-civ-spouse,Protective-serv,Unmarried,Other,Male,34,70,77,El-Salvador,chjmd29047
29048,85,Without-pay,100,11th,10,Separated,Priv-house-serv,Wife,Black,Male,27,0,51,Trinadad&Tobago,dudxy29048
29049,74,Never-worked,82,7th-8th,7,Married-spouse-absent,Other-service,Wife,Asian-Pac-Islander,Female,41,72,84,Holand-Netherlands,zyjdy29049
29050,51,State-gov,91,10th,3,Divorced,Prof-specialty,Not-in-family,Black,Male,4,57,95,Dominican-Republic,slyog29050
29051,18,Private,91,10th,13,Married-spouse-absent,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,0,6,97,Columbia,dtdaz29051
29052,49,?,40,11th,2,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,82,99,76,Germany,fqxtz29052
29053,59,Self-emp-not-inc,26,Doctorate,8,Separated,?,Own-child,White,Female,69,35,45,Cambodia,rrwth29053
29054,49,State-gov,1,Doctorate,4,Married-spouse-absent,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,55,67,58,France,mekmy29054
29055,84,Private,31,Assoc-voc,9,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Male,59,84,20,Ecuador,gvsit29055
29056,54,Without-pay,8,Masters,4,Married-civ-spouse,?,Not-in-family,Black,Male,73,92,54,Nicaragua,vwtrr29056
29057,9,Private,4,11th,6,Never-married,Machine-op-inspct,Not-in-family,Other,Male,56,60,50,Scotland,kgbml29057
29058,43,Without-pay,82,Some-college,9,Divorced,Sales,Own-child,White,Female,67,94,20,Ireland,ijuwq29058
29059,67,Federal-gov,7,Some-college,1,Married-spouse-absent,Priv-house-serv,Other-relative,Black,Male,64,9,72,Haiti,ipqix29059
29060,57,Private,47,Assoc-acdm,6,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Male,75,65,64,Vietnam,djjjv29060
29061,56,Self-emp-inc,77,10th,10,Divorced,Adm-clerical,Wife,White,Female,33,6,18,Haiti,aqhlk29061
29062,3,Local-gov,40,11th,9,Never-married,Tech-support,Wife,Asian-Pac-Islander,Female,50,75,62,Hong,mbhtb29062
29063,66,Local-gov,100,Doctorate,3,Married-spouse-absent,Other-service,Husband,White,Male,0,72,67,United-States,hzfqv29063
29064,1,Self-emp-inc,28,Masters,4,Married-civ-spouse,Armed-Forces,Wife,White,Female,37,41,42,Scotland,kxghg29064
29065,87,Without-pay,63,Assoc-acdm,11,Never-married,Priv-house-serv,Wife,Asian-Pac-Islander,Female,55,70,1,El-Salvador,xjlwb29065
29066,60,Private,88,Bachelors,2,Married-AF-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Female,50,9,3,Laos,jyutd29066
29067,31,Never-worked,18,5th-6th,13,Married-AF-spouse,Machine-op-inspct,Other-relative,Other,Female,14,47,7,Puerto-Rico,teqtd29067
29068,63,Federal-gov,10,Prof-school,6,Separated,Adm-clerical,Own-child,Other,Male,97,24,26,Japan,slecz29068
29069,55,Private,16,9th,12,Widowed,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,78,75,61,Cuba,fhlbj29069
29070,35,Without-pay,28,Assoc-acdm,2,Widowed,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,4,19,42,Japan,hiwvb29070
29071,96,Private,67,7th-8th,6,Widowed,Craft-repair,Own-child,White,Female,91,29,43,Guatemala,xxclj29071
29072,43,Local-gov,62,9th,9,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,100,76,4,Honduras,jiuzt29072
29073,5,Without-pay,60,Assoc-acdm,9,Married-AF-spouse,Machine-op-inspct,Unmarried,Other,Female,51,53,0,China,uyodq29073
29074,38,Self-emp-inc,67,10th,5,Married-civ-spouse,?,Not-in-family,White,Female,32,1,34,South,mnpgw29074
29075,1,Self-emp-inc,38,1st-4th,10,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,23,35,44,El-Salvador,awqpf29075
29076,89,Local-gov,74,Some-college,11,Married-AF-spouse,Other-service,Husband,White,Female,33,60,76,Puerto-Rico,owipd29076
29077,99,Without-pay,59,12th,14,Married-AF-spouse,Tech-support,Other-relative,Other,Female,8,11,91,Jamaica,ccjtb29077
29078,40,Local-gov,38,Doctorate,5,Married-spouse-absent,Protective-serv,Other-relative,Asian-Pac-Islander,Male,52,50,97,Iran,temvd29078
29079,33,?,71,12th,5,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,10,74,79,Haiti,wxvtm29079
